Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
2017-02-03 04:08:51.434195,2017-02-03 04:12:27.349643,Tag My News (Titles Only),No Augmentation,0.6,1,194,0.633361548185,80.4552644491
2017-02-03 04:12:27.349740,2017-02-03 04:16:03.793816,Tag My News (Titles Only),No Augmentation,0.7,1,167,0.777815997601,75.4331767559
2017-02-03 04:16:03.793941,2017-02-03 04:20:45.561281,Tag My News (Titles Only),No Augmentation,0.8,1,192,0.736531704664,77.2352933884
2017-02-03 04:20:45.561418,2017-02-03 04:25:24.892514,Tag My News (Titles Only),No Augmentation,0.9,1,176,0.669909477234,78.2995700836
2017-02-03 04:25:24.892644,2017-02-03 04:29:20.547824,Tag My News (Titles Only),No Augmentation,1.0,1,132,0.668500959873,79.4407010078
2017-02-03 04:29:20.547961,2017-02-03 04:30:42.065334,Tag My News (Titles Only),Augmentation with max. window size 2,0.1,1,379,1.00853037834,65.6084656715
2017-02-03 04:30:42.065484,2017-02-03 04:32:08.492631,Tag My News (Titles Only),Augmentation with max. window size 2,0.2,1,212,1.00397503376,63.2275104523
2017-02-03 04:32:08.492789,2017-02-03 04:33:54.955633,Tag My News (Titles Only),Augmentation with max. window size 2,0.3,1,180,0.832449138165,71.4285731316
2017-02-03 04:33:54.955769,2017-02-03 04:36:11.560480,Tag My News (Titles Only),Augmentation with max. window size 2,0.4,1,179,0.870565354824,74.3046343327
2017-02-03 04:36:11.560614,2017-02-03 04:38:38.531623,Tag My News (Titles Only),Augmentation with max. window size 2,0.5,1,156,0.791281282902,74.5762705803
2017-02-03 04:38:38.531755,2017-02-03 04:41:08.832511,Tag My News (Titles Only),Augmentation with max. window size 2,0.6,1,130,0.738691776991,75.5199253559
2017-02-03 04:41:08.832644,2017-02-03 04:44:09.033987,Tag My News (Titles Only),Augmentation with max. window size 2,0.7,1,136,0.779397368431,75.0177592039
2017-02-03 04:44:09.034116,2017-02-03 04:47:41.063092,Tag My News (Titles Only),Augmentation with max. window size 2,0.8,1,141,0.718488693237,77.1274507046
2017-02-03 04:47:41.063223,2017-02-03 04:51:15.780240,Tag My News (Titles Only),Augmentation with max. window size 2,0.9,1,132,0.764705687761,76.1474251747
2017-02-03 04:51:15.780372,2017-02-03 04:54:50.214528,Tag My News (Titles Only),Augmentation with max. window size 2,1.0,1,118,0.736769944429,77.6804953814
2017-02-03 04:54:50.214657,2017-02-03 04:56:15.226606,Tag My News (Titles Only),Augmentation with max. window size 3,0.1,1,398,1.02253115177,72.486770153
2017-02-03 04:56:15.226715,2017-02-03 04:57:37.228061,Tag My News (Titles Only),Augmentation with max. window size 3,0.2,1,200,1.11704671383,61.1111104488
2017-02-03 04:57:37.228189,2017-02-03 04:59:11.934585,Tag My News (Titles Only),Augmentation with max. window size 3,0.3,1,157,0.920628905296,69.4885373116
2017-02-03 04:59:11.934720,2017-02-03 05:01:19.303703,Tag My News (Titles Only),Augmentation with max. window size 3,0.4,1,165,0.881002128124,73.3774840832
2017-02-03 05:01:19.303837,2017-02-03 05:04:09.716745,Tag My News (Titles Only),Augmentation with max. window size 3,0.5,1,182,0.805726766586,76.165252924
2017-02-03 05:04:09.716884,2017-02-03 05:06:40.428390,Tag My News (Titles Only),Augmentation with max. window size 3,0.6,1,130,0.778841853142,75.0218063593
2017-02-03 05:06:40.428520,2017-02-03 05:09:20.700812,Tag My News (Titles Only),Augmentation with max. window size 3,0.7,1,119,0.825951248407,74.9177575111
2017-02-03 05:09:20.700943,2017-02-03 05:12:29.975576,Tag My News (Titles Only),Augmentation with max. window size 3,0.8,1,124,0.764310866594,76.3990193605
2017-02-03 05:12:29.975708,2017-02-03 05:16:02.826433,Tag My News (Titles Only),Augmentation with max. window size 3,0.9,1,130,0.765761703253,76.8758922815
